Lead ID,Prospect ID,Conversion Status,Lead Source,Product Category,Region,Customer Segment,Date,Sales
1689,1789,Not Converted,Dealer 3,Cabels ,North,Individual,11-05-2023,1425.776
1690,1790,Converted,Dealer 3,Modular Switches,South,Enterprise,12-05-2023,329.32
1691,1791,Converted,Dealer 3, Home Automation,East,Retail,13-05-2023,386.184
1692,1792,Not Converted,Dealer 6,Cabels ,South,Enterprise,14-05-2023,378.95
1693,1793,Not Converted,Dealer 1,Electrical fans,East,Small Business,15-05-2023,522.95
1694,1794,Not Converted,Dealer 4,Cabels ,East,Individual,16-05-2023,286.96
1695,1795,Converted,Dealer 2,MCBs,Central,Individual,17-05-2023,318.32
1696,1796,Converted,Dealer 2,Cabels ,West,Wholesale,18-05-2023,277.376
1697,1797,Not Converted,Dealer 4,Cabels ,North,Retail,19-05-2023,318.984
1698,1798,Converted,Dealer 6,Electrical fans,Central,Small Business,20-05-2023,348.568
1699,1799,Not Converted,Dealer 2,MCBs,South,Small Business,21-05-2023,486.36
1700,1800,Converted,Dealer 3,Electrical fans,North,Retail,22-05-2023,335.24
1701,1801,Converted,Dealer 2,MCBs,West,Wholesale,23-05-2023,444.816
1702,1802,Converted,Dealer 1,MCBs,Central,Wholesale,24-05-2023,431.808
1703,1803,Not Converted,Dealer 1,MCBs,East,Retail,25-05-2023,395.98
1704,1804,Converted,Dealer 4,Electrical fans,South,Individual,26-05-2023,498.112
1705,1805,Converted,Dealer 6,MCBs,Central,Individual,27-05-2023,1406.938
1706,1806,Converted,Dealer 6,Modular Switches,Central,Small Business,28-05-2023,2087.56
1707,1807,Converted,Dealer 2,Modular Switches,North,Retail,29-05-2023,284.236
1708,1808,Not Converted,Dealer 6, Home Automation,South,Individual,30-05-2023,332.96
1709,1809,Not Converted,Dealer 6,Modular Switches,South,Wholesale,31-05-2023,455.672
1710,1810,Not Converted,Dealer 2, Home Automation,South,Retail,01-06-2023,488.672
1711,1811,Converted,Dealer 1,Modular Switches,North,Small Business,02-06-2023,423.36
1712,1812,Not Converted,Dealer 3,Electrical fans,South,Individual,03-06-2023,3269.984
1713,1813,Not Converted,Dealer 4, Home Automation,North,Individual,04-06-2023,489.352
1714,1814,Not Converted,Dealer 1,Cabels ,East,Wholesale,05-06-2023,328.96
1715,1815,Not Converted,Dealer 6,Cabels ,North,Individual,06-06-2023,263.95
1716,1816,Not Converted,Dealer 6,Modular Switches,West,Individual,07-06-2023,212.958
1717,1817,Not Converted,Dealer 2,Cabels ,South,Wholesale,08-06-2023,468.43
1718,1818,Converted,Dealer 4,Modular Switches,West,Wholesale,09-06-2023,128.641
1719,1819,Converted,Dealer 3,Modular Switches,West,Small Business,10-06-2023,316.84
1720,1820,Not Converted,Dealer 2,Cabels ,East,Retail,11-06-2023,471.48
1721,1821,Not Converted,Dealer 2,Cabels ,Central,Individual,12-06-2023,622.764
1722,1822,Not Converted,Dealer 3,MCBs,East,Individual,13-06-2023,362.88
1723,1823,Converted,Dealer 3, Home Automation,North,Wholesale,14-06-2023,814.376
1724,1824,Converted,Dealer 6,Modular Switches,North,Small Business,15-06-2023,454.376
1725,1825,Converted,Dealer 2,Cabels ,South,Individual,16-06-2023,427.544
1726,1826,Converted,Dealer 1, Home Automation,West,Small Business,17-06-2023,322.93
1727,1827,Not Converted,Dealer 1,Cabels ,East,Enterprise,18-06-2023,379.312
1728,1828,Converted,Dealer 2,Cabels ,Central,Wholesale,19-06-2023,455.91
1729,1829,Converted,Dealer 3,MCBs,East,Individual,20-06-2023,352.48
1730,1830,Not Converted,Dealer 5,Modular Switches,South,Small Business,21-06-2023,349.928
1731,1831,Not Converted,Dealer 3,Modular Switches,East,Retail,22-06-2023,468.552
1732,1832,Not Converted,Dealer 3,Electrical fans,Central,Small Business,23-06-2023,331.023
1733,1833,Converted,Dealer 4,MCBs,Central,Small Business,24-06-2023,421
1734,1834,Not Converted,Dealer 3, Home Automation,West,Enterprise,25-06-2023,329.96
1735,1835,Not Converted,Dealer 4,MCBs,West,Individual,26-06-2023,308.132
1736,1836,Converted,Dealer 2, Home Automation,South,Individual,27-06-2023,928.388
1737,1837,Not Converted,Dealer 4,Modular Switches,West,Wholesale,28-06-2023,116.372
1738,1838,Not Converted,Dealer 1,Electrical fans,North,Small Business,29-06-2023,331.704
1739,1839,Not Converted,Dealer 4,Electrical fans,West,Retail,30-06-2023,478.96
1740,1840,Not Converted,Dealer 3,Modular Switches,North,Enterprise,01-07-2023,198.188
1741,1841,Not Converted,Dealer 2,Cabels ,East,Small Business,02-07-2023,398.68
1742,1842,Converted,Dealer 4,MCBs,North,Retail,03-07-2023,1302.968
1743,1843,Converted,Dealer 3,Electrical fans,South,Wholesale,04-07-2023,381.85
1744,1844,Not Converted,Dealer 4,Cabels ,Central,Enterprise,05-07-2023,158.264
1745,1845,Not Converted,Dealer 5, Home Automation,South,Individual,06-07-2023,419.12
1746,1846,Not Converted,Dealer 2,Electrical fans,South,Individual,07-07-2023,156.376
1747,1847,Not Converted,Dealer 1, Home Automation,South,Small Business,08-07-2023,119.568
1748,1848,Not Converted,Dealer 5,Cabels ,South,Enterprise,09-07-2023,441.93
1749,1849,Converted,Dealer 3, Home Automation,West,Retail,10-07-2023,509.3
1750,1850,Not Converted,Dealer 2,Cabels ,East,Wholesale,11-07-2023,496.72
1751,1851,Converted,Dealer 2, Home Automation,Central,Wholesale,12-07-2023,295.904
